ndc11,ndc9,unit_price,year,generic_brand
68180072210,681800722,0.10521,2022,1
93413664,934136,0.15084,2022,1
781607761,7816077,0.15084,2022,1
16714039201,167140392,0.15084,2022,1
65862021860,658620218,0.15084,2022,1
67877054798,678770547,0.15084,2022,1
68180072204,681800722,0.15084,2022,1
68180072220,681800722,0.15084,2022,1
93413773,934137,0.14418,2022,1
781607846,7816078,0.14418,2022,1
65862021901,658620219,0.14418,2022,1
67877054888,678770548,0.14418,2022,1
68180072305,681800723,0.14418,2022,1
68180072310,681800723,0.14418,2022,1
93413764,934137,0.16869,2022,1
781607861,7816078,0.16869,2022,1
16714039301,167140393,0.16869,2022,1
65862021960,658620219,0.16869,2022,1
67877054898,678770548,0.16869,2022,1
68180072304,681800723,0.16869,2022,1
68180072320,681800723,0.16869,2022,1
93316006,933160,0.43729,2022,1
781217660,7812176,0.43729,2022,1
16714039101,167140391,0.43729,2022,1
16714039102,167140391,0.43729,2022,1
57237009960,572370099,0.43729,2022,1
65862017760,658620177,0.43729,2022,1
67877054360,678770543,0.43729,2022,1
68001036206,680010362,0.43729,2022,1
68180071160,681800711,0.43729,2022,1
781543820,7815438,2.1143,2022,1
16714039401,167140394,2.1143,2022,1
65862009501,658620095,2.1143,2022,1
65862009520,658620095,2.1143,2022,1
67877055920,678770559,2.1143,2022,1
781543901,7815439,2.66041,2022,1
781543920,7815439,2.66041,2022,1
16714039501,167140395,2.66041,2022,1
65862009620,658620096,2.66041,2022,1
67877056020,678770560,2.66041,2022,1
16714039603,167140396,0.09755,2022,1
57237003401,572370034,0.09755,2022,1
65862009901,658620099,0.09755,2022,1
68180040103,681800401,0.09755,2022,1
16714039601,167140396,0.23632,2022,1
57237003450,572370034,0.23632,2022,1
68180040101,681800401,0.23632,2022,1
93107701,931077,0.44289,2022,1
16714039801,167140398,0.44289,2022,1
57237003601,572370036,0.44289,2022,1
68180040301,681800403,0.44289,2022,1
16714039703,167140397,0.17277,2022,1
57237003501,572370035,0.17277,2022,1
65862010001,658620100,0.17277,2022,1
68180040203,681800402,0.17277,2022,1
16714039702,167140397,0.17831,2022,1
57237003575,572370035,0.17831,2022,1
65862010075,658620100,0.17831,2022,1
68180040202,681800402,0.17831,2022,1
16714039701,167140397,0.31833,2022,1
57237003550,572370035,0.31833,2022,1
68180040201,681800402,0.31833,2022,1
93107853,931078,0.8589,2022,1
16714039901,167140399,0.8589,2022,1
57237003750,572370037,0.8589,2022,1
65862006901,658620069,0.8589,2022,1
65862006950,658620069,0.8589,2022,1
68180040401,681800404,0.8589,2022,1
409733201,4097332,1.534,2022,1
409733220,4097332,1.534,2022,1
781320895,7813208,1.534,2022,1
60505075204,605050752,1.534,2022,1
60505614804,605056148,1.534,2022,1
143985725,1439857,1.82696,2022,1
25021010610,250210106,1.82696,2022,1
25021010667,250210106,1.82696,2022,1
44567070125,445670701,1.82696,2022,1
63323034610,633230346,1.82696,2022,1
409733801,4097338,0.97033,2022,1
409733820,4097338,0.97033,2022,1
781320795,7813207,0.97033,2022,1
60505615201,605056152,0.97033,2022,1
16714040001,167140400,0.31789,2022,1
16714040002,167140400,0.31789,2022,1
57237005820,572370058,0.31789,2022,1
57237005860,572370058,0.31789,2022,1
60687027211,606870272,0.31789,2022,1
60687027294,606870272,0.31789,2022,1
65862069920,658620699,0.31789,2022,1
65862069960,658620699,0.31789,2022,1
67877021520,678770215,0.31789,2022,1
67877021560,678770215,0.31789,2022,1
68180030220,681800302,0.31789,2022,1
68180030260,681800302,0.31789,2022,1
16714040101,167140401,0.47754,2022,1
16714040102,167140401,0.47754,2022,1
57237005920,572370059,0.47754,2022,1
57237005960,572370059,0.47754,2022,1
65862070020,658620700,0.47754,2022,1
65862070060,658620700,0.47754,2022,1
67877021620,678770216,0.47754,2022,1
67877021660,678770216,0.47754,2022,1
68180030320,681800303,0.47754,2022,1
68180030360,681800303,0.47754,2022,1
25152531,251525,14.04188,2022,0
25152534,251525,14.04188,2022,0
25152551,251525,14.04188,2022,0
93716501,937165,0.09948,2022,1
93716505,937165,0.09948,2022,1
378716001,3787160,0.09948,2022,1
378716005,3787160,0.09948,2022,1
591398301,5913983,0.09948,2022,1
591398305,5913983,0.09948,2022,1
904650261,9046502,0.09948,2022,1
13668044101,136680441,0.09948,2022,1
13668044105,136680441,0.09948,2022,1
16714073201,167140732,0.09948,2022,1
16714073202,167140732,0.09948,2022,1
33342015611,333420156,0.09948,2022,1
33342015615,333420156,0.09948,2022,1
42571014301,425710143,0.09948,2022,1
42571014305,425710143,0.09948,2022,1
42806072101,428060721,0.09948,2022,1
42806072105,428060721,0.09948,2022,1
50228015701,502280157,0.09948,2022,1
50228015705,502280157,0.09948,2022,1
50268016811,502680168,0.09948,2022,1
50268016815,502680168,0.09948,2022,1
51079019901,510790199,0.09948,2022,1
51079019920,510790199,0.09948,2022,1
59762151601,597621516,0.09948,2022,1
59762151603,597621516,0.09948,2022,1
60505384801,605053848,0.09948,2022,1
60505384805,605053848,0.09948,2022,1
60687043601,606870436,0.09948,2022,1
60687043611,606870436,0.09948,2022,1
62135002160,621350021,0.09948,2022,1
62332014131,623320141,0.09948,2022,1
62332014171,623320141,0.09948,2022,1
65862090801,658620908,0.09948,2022,1
65862090805,658620908,0.09948,2022,1
68180039601,681800396,0.09948,2022,1
68180039602,681800396,0.09948,2022,1
69097042207,690970422,0.09948,2022,1
69097042212,690970422,0.09948,2022,1
69117002102,691170021,0.09948,2022,1
69117002103,691170021,0.09948,2022,1
69367030101,693670301,0.09948,2022,1
69367030105,693670301,0.09948,2022,1
72241002305,722410023,0.09948,2022,1
72241002310,722410023,0.09948,2022,1
75834023701,758340237,0.09948,2022,1
75834023705,758340237,0.09948,2022,1
93716601,937166,0.11088,2022,1
93716605,937166,0.11088,2022,1
378715001,3787150,0.11088,2022,1
378715005,3787150,0.11088,2022,1
591398401,5913984,0.11088,2022,1
591398405,5913984,0.11088,2022,1
904650361,9046503,0.11088,2022,1
13668044201,136680442,0.11088,2022,1
13668044205,136680442,0.11088,2022,1
16714073301,167140733,0.11088,2022,1
16714073302,167140733,0.11088,2022,1
33342015711,333420157,0.11088,2022,1
33342015715,333420157,0.11088,2022,1
42571014401,425710144,0.11088,2022,1
42571014405,425710144,0.11088,2022,1
42806072201,428060722,0.11088,2022,1
42806072205,428060722,0.11088,2022,1
50228015801,502280158,0.11088,2022,1
50228015805,502280158,0.11088,2022,1
50268016911,502680169,0.11088,2022,1
50268016915,502680169,0.11088,2022,1
51079021501,510790215,0.11088,2022,1
51079021520,510790215,0.11088,2022,1
59762151701,597621517,0.11088,2022,1
59762151703,597621517,0.11088,2022,1
60505384901,605053849,0.11088,2022,1
60505384905,605053849,0.11088,2022,1
60687044701,606870447,0.11088,2022,1
60687044711,606870447,0.11088,2022,1
62135002260,621350022,0.11088,2022,1
62332014231,623320142,0.11088,2022,1
62332014271,623320142,0.11088,2022,1
62332014291,623320142,0.11088,2022,1
65862090901,658620909,0.11088,2022,1
65862090905,658620909,0.11088,2022,1
68180039701,681800397,0.11088,2022,1
68180039702,681800397,0.11088,2022,1
68180039901,681800399,0.11088,2022,1
68180039902,681800399,0.11088,2022,1
69097042107,690970421,0.11088,2022,1
69097042112,690970421,0.11088,2022,1
69117002202,691170022,0.11088,2022,1
69117002203,691170022,0.11088,2022,1
69367030201,693670302,0.11088,2022,1
69367030205,693670302,0.11088,2022,1
69680013500,696800135,0.11088,2022,1
72241002405,722410024,0.11088,2022,1
72241002410,722410024,0.11088,2022,1
75834023801,758340238,0.11088,2022,1
75834023805,758340238,0.11088,2022,1
93717006,937170,0.49133,2022,1
378717091,3787170,0.49133,2022,1
591398560,5913985,0.49133,2022,1
13668031005,136680310,0.49133,2022,1
13668031060,136680310,0.49133,2022,1
16714073401,167140734,0.49133,2022,1
33342015809,333420158,0.49133,2022,1
42571014560,425710145,0.49133,2022,1
42806072360,428060723,0.49133,2022,1
50228015960,502280159,0.49133,2022,1
59762151802,597621518,0.49133,2022,1
62135002360,621350023,0.49133,2022,1
62332014360,623320143,0.49133,2022,1
65862091060,658620910,0.49133,2022,1
68180039807,681800398,0.49133,2022,1
69097042003,690970420,0.49133,2022,1
72241002503,722410025,0.49133,2022,1
75834023960,758340239,0.49133,2022,1
93730606,937306,0.12575,2022,1
378716591,3787165,0.12575,2022,1
591398260,5913982,0.12575,2022,1
13668030760,136680307,0.12575,2022,1
16714073101,167140731,0.12575,2022,1
33342015509,333420155,0.12575,2022,1
42571014260,425710142,0.12575,2022,1
42806072060,428060720,0.12575,2022,1
50228015660,502280156,0.12575,2022,1
59762151501,597621515,0.12575,2022,1
60505384706,605053847,0.12575,2022,1
62332014060,623320140,0.12575,2022,1
65862090760,658620907,0.12575,2022,1
68180039507,681800395,0.12575,2022,1
69097042303,690970423,0.12575,2022,1
72241002203,722410022,0.12575,2022,1
75834023660,758340236,0.12575,2022,1
78206011801,782060118,7.524,2022,0
93417574,934175,0.05582,2022,1
24979015438,249790154,0.05582,2022,1
62135048049,621350480,0.05582,2022,1
67877054468,678770544,0.05582,2022,1
68180044002,681800440,0.05582,2022,1
93417573,934175,0.06223,2022,1
24979015414,249790154,0.06223,2022,1
62135048042,621350480,0.06223,2022,1
67877054488,678770544,0.06223,2022,1
68180044001,681800440,0.06223,2022,1
93314501,933145,0.0822,2022,1
93314505,933145,0.0822,2022,1
50268015111,502680151,0.0822,2022,1
50268015115,502680151,0.0822,2022,1
60687015201,606870152,0.0822,2022,1
60687015211,606870152,0.0822,2022,1
62756029313,627560293,0.0822,2022,1
62756029388,627560293,0.0822,2022,1
65862001801,658620018,0.0822,2022,1
65862001805,658620018,0.0822,2022,1
65862001840,658620018,0.0822,2022,1
67877022001,678770220,0.0822,2022,1
67877022005,678770220,0.0822,2022,1
68180012101,681800121,0.0822,2022,1
68180012102,681800121,0.0822,2022,1
93417774,934177,0.05827,2022,1
24979015538,249790155,0.05827,2022,1
62135048149,621350481,0.05827,2022,1
67877054568,678770545,0.05827,2022,1
68180044102,681800441,0.05827,2022,1
93417773,934177,0.08293,2022,1
24979015514,249790155,0.08293,2022,1
62135048142,621350481,0.08293,2022,1
67877054588,678770545,0.08293,2022,1
68180044101,681800441,0.08293,2022,1
93314701,933147,0.12909,2022,1
93314705,933147,0.12909,2022,1
50268015211,502680152,0.12909,2022,1
50268015215,502680152,0.12909,2022,1
60687016301,606870163,0.12909,2022,1
60687016311,606870163,0.12909,2022,1
62756029413,627560294,0.12909,2022,1
62756029488,627560294,0.12909,2022,1
65862001901,658620019,0.12909,2022,1
65862001905,658620019,0.12909,2022,1
65862001940,658620019,0.12909,2022,1
67877021901,678770219,0.12909,2022,1
67877021905,678770219,0.12909,2022,1
68180012201,681800122,0.12909,2022,1
68180012202,681800122,0.12909,2022,1
93224001,932240,1.63614,2022,1
47335050696,473350506,8.93014,2022,0
62135005747,621350057,0.01753,2022,1
13668059607,136680596,0.02376,2022,1
51672407008,516724070,0.02376,2022,1
62135005741,621350057,0.02376,2022,1
51672210208,516722102,0.02735,2022,1
45802097426,458020974,0.02983,2022,1
54838057280,548380572,0.01753,2022,1
51991083716,519910837,0.02142,2022,1
45802062626,458020626,0.02376,2022,1
51991083704,519910837,0.02376,2022,1
781528464,7815284,1.79283,2022,1
378363701,3783637,0.06637,2022,1
378363705,3783637,0.06637,2022,1
904671740,9046717,0.06637,2022,1
904671741,9046717,0.06637,2022,1
904671743,9046717,0.06637,2022,1
904671746,9046717,0.06637,2022,1
904671760,9046717,0.06637,2022,1
904671761,9046717,0.06637,2022,1
904671772,9046717,0.06637,2022,1
904671786,9046717,0.06637,2022,1
16571040210,165710402,0.06637,2022,1
16571040250,165710402,0.06637,2022,1
16714079901,167140799,0.06637,2022,1
16714079902,167140799,0.06637,2022,1
16714079903,167140799,0.06637,2022,1
16714079904,167140799,0.06637,2022,1
43598081112,435980811,0.06637,2022,1
43598081115,435980811,0.06637,2022,1
45802091939,458020919,0.06637,2022,1
45802091987,458020919,0.06637,2022,1
51079059701,510790597,0.06637,2022,1
51079059720,510790597,0.06637,2022,1
51660093901,516600939,0.06637,2022,1
51660093930,516600939,0.06637,2022,1
51660093954,516600939,0.06637,2022,1
51660093990,516600939,0.06637,2022,1
55111069990,551110699,0.06637,2022,1
60505263301,605052633,0.06637,2022,1
60505263308,605052633,0.06637,2022,1
68001043604,680010436,0.06637,2022,1
68001043616,680010436,0.06637,2022,1
68001043696,680010436,0.06637,2022,1
68001043697,680010436,0.06637,2022,1
70010016305,700100163,0.06637,2022,1
781528364,7815283,1.93258,2022,1
378363501,3783635,0.04915,2022,1
16571040110,165710401,0.04915,2022,1
60505263201,605052632,0.04915,2022,1
536127912,5361279,0.61584,2022,1
536127935,5361279,0.61584,2022,1
45802014753,458020147,0.61584,2022,1
45802014762,458020147,0.61584,2022,1
54033425,540334,1.11104,2022,1
16571065710,165710657,1.11104,2022,1
63304047901,633040479,1.11104,2022,1
69046903,690469,8.01002,2022,0
69046956,690469,8.01002,2022,0
69047103,690471,8.45696,2022,0
68462085229,684620852,0.1446,2022,1
68462085284,684620852,0.1446,2022,1
50102023021,501020230,0.13499,2022,1
50102023023,501020230,0.13499,2022,1
50102013003,501020130,0.13499,2022,1
50102013010,501020130,0.13499,2022,1
50102013048,501020130,0.13499,2022,1
536131208,5361312,0.07337,2022,1
70000005601,700000056,0.07337,2022,1
536130907,5361309,0.06969,2022,1
536130908,5361309,0.06969,2022,1
536131108,5361311,0.06139,2022,1
70000005501,700000055,0.06139,2022,1
70000045202,700000452,0.06139,2022,1
536131385,5361313,0.00727,2022,1
536131485,5361314,0.01195,2022,1
24385002671,243850026,0.07337,2022,1
46122015754,461220157,0.02472,2022,1
70000048001,700000480,0.03836,2022,1
24385092571,243850925,0.06969,2022,1
70000030901,700000309,0.12485,2022,1
70000031001,700000310,0.12485,2022,1
46122002026,461220020,0.02735,2022,1
46122020326,461220203,0.02735,2022,1
46122010126,461220101,0.02983,2022,1
70000018601,700000186,0.02983,2022,1
70000021401,700000214,0.02983,2022,1
70000021501,700000215,0.02983,2022,1
70000012501,700000125,0.04364,2022,1
69230031611,692300316,0.02983,2022,1
70000047301,700000473,0.0442,2022,1
70000047401,700000474,0.0161,2022,1
70000049201,700000492,0.0161,2022,1
70000047402,700000474,0.01737,2022,1
47335034483,473350344,1.79283,2022,1
59746028632,597460286,1.79283,2022,1
47335034383,473350343,1.93258,2022,1
59746028532,597460285,1.93258,2022,1
54838055240,548380552,0.02735,2022,1
904676520,9046765,0.02983,2022,1
70000005701,700000057,0.0195,2022,1
70000019501,700000195,0.06624,2022,1
70000042901,700000429,0.05566,2022,1
51660075431,516600754,0.404,2022,1
69230032224,692300322,0.03187,2022,1
904676720,9046767,0.0442,2022,1
46122042326,461220423,0.0442,2022,1
51672213108,516722131,0.0442,2022,1
69230032212,692300322,0.0442,2022,1
51672209208,516722092,0.0442,2022,1
46122023526,461220235,0.03053,2023,1
70000026101,700000261,0.03053,2022,1
70000000801,700000008,0.01966,2022,1
46122020926,461220209,0.01994,2022,1
46122021026,461220210,0.01994,2022,1
46122021126,461220211,0.01994,2022,1
46122021226,461220212,0.01994,2022,1
46122032226,461220322,0.01994,2022,1
70000002801,700000028,0.01994,2022,1
70000048101,700000481,0.01994,2022,1
70000049601,700000496,0.01994,2022,1
46122036126,461220361,0.0161,2022,1
904664524,9046645,0.12485,2022,1
904530909,9045309,0.0245,2022,1
24385000934,243850009,0.0245,2022,1
24385036134,243850361,0.0245,2022,1
24385090534,243850905,0.0245,2022,1
51672213001,516722130,0.0245,2022,1
68001043594,680010435,0.0245,2022,1
70000026302,700000263,0.0245,2022,1
45802089734,458020897,0.02552,2022,1
69230030812,692300308,0.02552,2022,1
69230030912,692300309,0.02552,2022,1
69230031012,692300310,0.02552,2022,1
69230031112,692300311,0.02552,2022,1
904530920,9045309,0.03127,2022,1
904557720,9045577,0.03127,2022,1
24385000926,243850009,0.03127,2022,1
24385036126,243850361,0.03127,2022,1
24385037226,243850372,0.03127,2022,1
24385090526,243850905,0.03127,2022,1
49348087634,493480876,0.03127,2022,1
51672213008,516722130,0.03127,2022,1
68001043592,680010435,0.03127,2022,1
68001052192,680010521,0.03127,2022,1
70000018101,700000181,0.03127,2022,1
70000026201,700000262,0.03127,2022,1
70000026301,700000263,0.03127,2022,1
70000026401,700000264,0.03127,2022,1
472176394,4721763,0.03567,2022,1
45802013326,458020133,0.03567,2022,1
45802014026,458020140,0.03567,2022,1
45802089726,458020897,0.03567,2022,1
61269076194,612690761,0.03567,2022,1
61269076394,612690763,0.03567,2022,1
69230030811,692300308,0.03567,2022,1
69230030911,692300309,0.03567,2022,1
69230031011,692300310,0.03567,2022,1
69230031111,692300311,0.03567,2022,1
70000025901,700000259,0.03567,2022,1
70000018901,700000189,0.01699,2022,1
904579146,9045791,0.05789,2022,1
904701416,9047014,0.00979,2022,1
536132197,5361321,0.01994,2022,1
904676620,9046766,0.01994,2022,1
45802020126,458020201,0.01994,2022,1
45802020326,458020203,0.01994,2022,1
904701420,9047014,0.0211,2022,1
46122042589,461220425,0.10095,2022,1
69367018316,693670183,0.09755,2022,1
555003302,5550033,0.13116,2022,1
555003305,5550033,0.13116,2022,1
42806056201,428060562,0.13116,2022,1
43547025210,435470252,0.13116,2022,1
51079037501,510790375,0.13116,2022,1
51079037520,510790375,0.13116,2022,1
62135022160,621350221,0.13116,2022,1
555015902,5550159,0.15918,2022,1
555015904,5550159,0.15918,2022,1
42806056301,428060563,0.15918,2022,1
43547025310,435470253,0.15918,2022,1
51079014101,510790141,0.15918,2022,1
51079014120,510790141,0.15918,2022,1
62135022260,621350222,0.15918,2022,1
555015802,5550158,0.18978,2022,1
555015804,5550158,0.18978,2022,1
42806056401,428060564,0.18978,2022,1
43547025110,435470251,0.18978,2022,1
51079037401,510790374,0.18978,2022,1
51079037420,510790374,0.18978,2022,1
62135022060,621350220,0.18978,2022,1
11534019701,115340197,0.43737,2022,1
23155080801,231550808,0.43737,2022,1
42494040901,424940409,0.43737,2022,1
43598070601,435980706,0.43737,2022,1
51293069601,512930696,0.43737,2022,1
60219167701,602191677,0.43737,2022,1
60687063911,606870639,0.43737,2022,1
60687063994,606870639,0.43737,2022,1
62135069612,621350696,0.43737,2022,1
67877073101,678770731,0.43737,2022,1
70700018501,707000185,0.43737,2022,1
76439030210,764390302,0.43737,2022,1
116200116,1162001,0.00512,2022,1
121089316,1210893,0.00512,2022,1
116200104,1162001,0.01581,2022,1
527296137,5272961,1.14463,2022,1
832030000,8320300,1.14463,2022,1
832601700,8326017,1.14463,2022,1
904712961,9047129,1.14463,2022,1
16714004701,167140047,1.14463,2022,1
50268016211,502680162,1.14463,2022,1
50268016215,502680162,1.14463,2022,1
63304018501,633040185,1.14463,2022,1
68462086101,684620861,1.14463,2022,1
69238105401,692381054,1.14463,2022,1
70710112901,707101129,1.14463,2022,1
90096013101,900960131,1.14463,2022,1
527296437,5272964,1.15702,2022,1
527296443,5272964,1.15702,2022,1
832030300,8320303,1.15702,2022,1
832030301,8320303,1.15702,2022,1
832030310,8320303,1.15702,2022,1
832030389,8320303,1.15702,2022,1
832602000,8326020,1.15702,2022,1
832602001,8326020,1.15702,2022,1
832602010,8326020,1.15702,2022,1
832602089,8326020,1.15702,2022,1
904713261,9047132,1.15702,2022,1
16714005001,167140050,1.15702,2022,1
50268016511,502680165,1.15702,2022,1
50268016515,502680165,1.15702,2022,1
60687045201,606870452,1.15702,2022,1
60687045211,606870452,1.15702,2022,1
63304011401,633040114,1.15702,2022,1
68462086401,684620864,1.15702,2022,1
69238106001,692381060,1.15702,2022,1
70710113201,707101132,1.15702,2022,1
72205010691,722050106,1.15702,2022,1
90096013401,900960134,1.15702,2022,1
527296537,5272965,2.3358,2022,1
527296543,5272965,2.3358,2022,1
832030400,8320304,2.3358,2022,1
832030401,8320304,2.3358,2022,1
832030410,8320304,2.3358,2022,1
832030489,8320304,2.3358,2022,1
832602100,8326021,2.3358,2022,1
832602101,8326021,2.3358,2022,1
832602110,8326021,2.3358,2022,1
832602189,8326021,2.3358,2022,1
904713361,9047133,2.3358,2022,1
16714005101,167140051,2.3358,2022,1
50268016611,502680166,2.3358,2022,1
50268016612,502680166,2.3358,2022,1
60687046301,606870463,2.3358,2022,1
60687046311,606870463,2.3358,2022,1
63304008301,633040083,2.3358,2022,1
68462086501,684620865,2.3358,2022,1
69238106201,692381062,2.3358,2022,1
70710113301,707101133,2.3358,2022,1
72205010791,722050107,2.3358,2022,1
90096013501,900960135,2.3358,2022,1
527296237,5272962,0.55897,2022,1
527296243,5272962,0.55897,2022,1
832030100,8320301,0.55897,2022,1
832030101,8320301,0.55897,2022,1
832030110,8320301,0.55897,2022,1
832030189,8320301,0.55897,2022,1
832601800,8326018,0.55897,2022,1
832601810,8326018,0.55897,2022,1
904713061,9047130,0.55897,2022,1
16714004801,167140048,0.55897,2022,1
50268016311,502680163,0.55897,2022,1
50268016315,502680163,0.55897,2022,1
60687043001,606870430,0.55897,2022,1
60687043011,606870430,0.55897,2022,1
63304014301,633040143,0.55897,2022,1
68462086201,684620862,0.55897,2022,1
69238105601,692381056,0.55897,2022,1
70710113001,707101130,0.55897,2022,1
72205010491,722050104,0.55897,2022,1
90096013201,900960132,0.55897,2022,1
527296337,5272963,1.08727,2022,1
527296343,5272963,1.08727,2022,1
832030200,8320302,1.08727,2022,1
832030201,8320302,1.08727,2022,1
832030210,8320302,1.08727,2022,1
832030289,8320302,1.08727,2022,1
832601900,8326019,1.08727,2022,1
832601901,8326019,1.08727,2022,1
832601910,8326019,1.08727,2022,1
832601989,8326019,1.08727,2022,1
904713161,9047131,1.08727,2022,1
16714004901,167140049,1.08727,2022,1
50268016411,502680164,1.08727,2022,1
50268016415,502680164,1.08727,2022,1
60687044101,606870441,1.08727,2022,1
60687044111,606870441,1.08727,2022,1
63304012201,633040122,1.08727,2022,1
68462086301,684620863,1.08727,2022,1
69238105801,692381058,1.08727,2022,1
70710113101,707101131,1.08727,2022,1
72205010591,722050105,1.08727,2022,1
90096013301,900960133,1.08727,2022,1
378022201,3780222,0.11321,2022,1
378022210,3780222,0.11321,2022,1
904690004,9046900,0.11321,2022,1
904690061,9046900,0.11321,2022,1
16714012801,167140128,0.11321,2022,1
27241021601,272410216,0.11321,2022,1
29300033301,293000333,0.11321,2022,1
43598017001,435980170,0.11321,2022,1
43598017010,435980170,0.11321,2022,1
43598071901,435980719,0.11321,2022,1
43598071910,435980719,0.11321,2022,1
50268016711,502680167,0.11321,2022,1
50268016715,502680167,0.11321,2022,1
51079005801,510790058,0.11321,2022,1
51079005820,510790058,0.11321,2022,1
51224001850,512240018,0.11321,2022,1
51224001870,512240018,0.11321,2022,1
57664064888,576640648,0.11321,2022,1
59746076001,597460760,0.11321,2023,1
59746076036,597460760,0.11321,2023,1
60687031701,606870317,0.11321,2022,1
60687031711,606870317,0.11321,2022,1
60687031725,606870317,0.11321,2022,1
60687031795,606870317,0.11321,2022,1
62135050530,621350505,0.11321,2022,1
62135050590,621350505,0.11321,2022,1
64980030301,649800303,0.11321,2022,1
64980030310,649800303,0.11321,2022,1
65162024709,651620247,0.11321,2022,1
67877069601,678770696,0.11321,2022,1
67877069610,678770696,0.11321,2022,1
68382097001,683820970,0.11321,2022,1
68382097010,683820970,0.11321,2022,1
75834010901,758340109,0.11321,2022,1
75834010910,758340109,0.11321,2022,1
378021301,3780213,0.14352,2022,1
378021310,3780213,0.14352,2022,1
16714012901,167140129,0.14352,2022,1
27241021701,272410217,0.14352,2022,1
29300033401,293000334,0.14352,2022,1
43598016701,435980167,0.14352,2022,1
43598016710,435980167,0.14352,2022,1
43598072001,435980720,0.14352,2022,1
43598072010,435980720,0.14352,2022,1
51224011850,512240118,0.14352,2022,1
57664064988,576640649,0.14352,2022,1
59746076101,597460761,0.14352,2023,1
62135050630,621350506,0.14352,2022,1
62135050690,621350506,0.14352,2022,1
64980030401,649800304,0.14352,2022,1
65162025009,651620250,0.14352,2022,1
67877069701,678770697,0.14352,2022,1
68382097101,683820971,0.14352,2022,1
75834011001,758340110,0.14352,2022,1
75834011010,758340110,0.14352,2022,1
591252001,5912520,0.22717,2022,1
591252005,5912520,0.22717,2022,1
16571072601,165710726,0.22717,2022,1
59651030601,596510306,0.22717,2022,1
59651030605,596510306,0.22717,2022,1
70954008510,709540085,0.22717,2022,1
70954008520,709540085,0.22717,2022,1
70000047701,700000477,0.09908,2022,1
185093998,1850939,0.98384,2022,1
42806027095,428060270,0.98384,2022,1
49884046663,498840466,0.98384,2022,1
49884046665,498840466,0.98384,2022,1
51224000920,512240009,0.98384,2022,1
67877042257,678770422,0.98384,2022,1
67877042260,678770422,0.98384,2022,1
68382052960,683820529,0.98384,2022,1
68382052942,683820529,0.22051,2022,1
185093997,1850939,0.23643,2022,1
42806027197,428060271,0.23643,2022,1
185094098,1850940,1.06039,2022,1
245053660,2450536,1.06039,2022,1
27241013421,272410134,1.06039,2022,1
27241013436,272410134,1.06039,2022,1
42806026695,428060266,1.06039,2022,1
49884046564,498840465,1.06039,2022,1
49884046565,498840465,1.06039,2022,1
51224001120,512240011,1.06039,2022,1
67877029809,678770298,1.06039,2022,1
67877029860,678770298,1.06039,2022,1
68382052860,683820528,1.06039,2022,1
67877029837,678770298,0.0735,2022,1
185094097,1850940,0.13923,2022,1
245053637,2450536,0.13923,2022,1
27241013451,272410134,0.13923,2022,1
42806026797,428060267,0.13923,2022,1
49884046566,498840465,0.13923,2022,1
62559062037,625590620,0.13923,2022,1
68382052842,683820528,0.13923,2022,1
2446230,24462,11.34314,2022,0
2446279,24462,11.34314,2022,0
713063818,7130638,0.11046,2022,1
45802013818,458020138,0.11046,2022,1
51672131808,516721318,0.11046,2022,1
68462029792,684620297,0.11046,2022,1
713063831,7130638,0.19854,2022,1
45802013811,458020138,0.19854,2022,1
51672131802,516721318,0.19854,2022,1
68462029735,684620297,0.19854,2022,1
713063815,7130638,0.21249,2022,1
45802013835,458020138,0.21249,2022,1
51672131801,516721318,0.21249,2022,1
68462029717,684620297,0.21249,2022,1
574206101,5742061,0.69613,2022,1
47781053085,477810530,0.69613,2022,1
68462045594,684620455,0.69613,2022,1
574206145,5742061,0.73248,2022,1
47781053084,477810530,0.73248,2022,1
68462045547,684620455,0.73248,2022,1
574206130,5742061,0.75956,2022,1
47781053073,477810530,0.75956,2022,1
68462045535,684620455,0.75956,2022,1
45802040046,458020400,0.90249,2022,1
69315030960,693150309,0.90249,2022,1
45802040049,458020400,1.13733,2022,1
69315030930,693150309,1.13733,2022,1
591215990,5912159,0.35864,2022,1
45802040109,458020401,0.35864,2022,1
51672135108,516721351,0.35864,2022,1
713031788,7130317,1.69977,2022,1
42192071506,421920715,1.69977,2022,1
45802014167,458020141,1.69977,2022,1
50383041906,503830419,1.69977,2022,1
51672530200,516725302,1.69977,2022,1
93206406,932064,0.12956,2022,1
93206450,932064,0.12956,2022,1
50268017711,502680177,0.12956,2022,1
50268017715,502680177,0.12956,2022,1
60505252201,605052522,0.12956,2022,1
70436005106,704360051,0.12956,2022,1
70436015706,704360157,0.12956,2022,1
93206506,932065,0.11279,2022,1
50268017611,502680176,0.11279,2022,1
50268017615,502680176,0.11279,2022,1
60505252101,605052521,0.11279,2022,1
70436005006,704360050,0.11279,2022,1
70436015606,704360156,0.11279,2022,1
78084101,780841,61.36158,2022,0
378005301,3780053,0.32228,2022,1
93819201,938192,0.31631,2022,1
93819205,938192,0.31631,2022,1
378031701,3780317,0.31631,2022,1
121064908,1210649,0.14771,2022,1
50383096608,503830966,0.14771,2022,1
93820401,938204,0.4232,2022,1
93820405,938204,0.4232,2022,1
378037201,3780372,0.4232,2022,1
93830501,938305,0.8547,2022,1
378054101,3780541,0.8547,2022,1
